"Pincode","State","District","Hospitalized","Deceased","Recovered","Date"
571234,"KA","kodagu",1,0,0,2020-04-01
574220,"KA","dakshinakannada",7,0,0,2020-04-01
577597,"KA","chitradurga",1,0,0,2020-04-01
571251,"KA","kodagu",1,0,0,2020-04-01
571252,"KA","kodagu",1,0,0,2020-04-01
571216,"KA","kodagu",1,0,0,2020-04-01
571247,"KA","kodagu",1,0,0,2020-04-01
581117,"KA","dharwad",1,0,0,2020-04-01
581343,"KA","uttarakannada",9,0,0,2020-04-01
581340,"KA","uttarakannada",9,0,0,2020-04-01
580003,"KA","dharwad",1,0,0,2020-04-01
581204,"KA","dharwad",1,0,0,2020-04-01
576106,"KA","udupi",3,0,0,2020-04-01
577529,"KA","chitradurga",1,0,0,2020-04-01
577542,"KA","chitradurga",1,0,0,2020-04-01
581358,"KA","uttarakannada",9,0,0,2020-04-01
574234,"KA","kodagu",1,0,0,2020-04-01
571212,"KA","kodagu",1,0,0,2020-04-01
581317,"KA","uttarakannada",9,0,0,2020-04-01
581335,"KA","uttarakannada",9,0,0,2020-04-01
571211,"KA","kodagu",1,0,0,2020-04-01
576220,"KA","udupi",3,0,0,2020-04-01
576105,"KA","udupi",3,0,0,2020-04-01
580020,"KA","dharwad",1,0,0,2020-04-01
576222,"KA","udupi",3,0,0,2020-04-01
581351,"KA","uttarakannada",9,0,0,2020-04-01
577536,"KA","chitradurga",1,0,0,2020-04-01
581305,"KA","uttarakannada",9,0,0,2020-04-01
571213,"KA","kodagu",1,0,0,2020-04-01
571219,"KA","kodagu",1,0,0,2020-04-01
571254,"KA","kodagu",1,0,0,2020-04-01
577524,"KA","chitradurga",1,0,0,2020-04-01
577515,"KA","chitradurga",1,0,0,2020-04-01
577502,"KA","chitradurga",1,0,0,2020-04-01
581195,"KA","dharwad",1,0,0,2020-04-01
580011,"KA","dharwad",1,0,0,2020-04-01
571249,"KA","kodagu",1,0,0,2020-04-01
571201,"KA","kodagu",1,0,0,2020-04-01
571237,"KA","kodagu",1,0,0,2020-04-01
571231,"KA","kodagu",1,0,0,2020-04-01
574116,"KA","udupi",3,0,0,2020-04-01
581301,"KA","uttarakannada",9,0,0,2020-04-01
577517,"KA","chitradurga",1,0,0,2020-04-01
580021,"KA","dharwad",1,0,0,2020-04-01
574108,"KA","udupi",3,0,0,2020-04-01
571235,"KA","kodagu",1,0,0,2020-04-01
571253,"KA","kodagu",1,0,0,2020-04-01
577598,"KA","chitradurga",1,0,0,2020-04-01
577539,"KA","chitradurga",1,0,0,2020-04-01
581342,"KA","uttarakannada",9,0,0,2020-04-01
580001,"KA","dharwad",1,0,0,2020-04-01
577532,"KA","chitradurga",1,0,0,2020-04-01
581396,"KA","uttarakannada",9,0,0,2020-04-01
581355,"KA","uttarakannada",9,0,0,2020-04-01
571248,"KA","kodagu",1,0,0,2020-04-01
577554,"KA","chitradurga",1,0,0,2020-04-01
581344,"KA","uttarakannada",9,0,0,2020-04-01
574203,"KA","dakshinakannada",7,0,0,2020-04-01
577543,"KA","chitradurga",1,0,0,2020-04-01
571215,"KA","kodagu",1,0,0,2020-04-01
571214,"KA","kodagu",1,0,0,2020-04-01
571236,"KA","kodagu",1,0,0,2020-04-01
576231,"KA","udupi",3,0,0,2020-04-01
576120,"KA","udupi",3,0,0,2020-04-01
581401,"KA","uttarakannada",9,0,0,2020-04-01
686665,"KL","ernakulam",15,1,4,2020-04-01
678011,"KL","palakkad",5,0,0,2020-04-01
678621,"KL","palakkad",5,0,0,2020-04-01
690515,"KL","alappuzha",1,0,1,2020-04-01
686662,"KL","ernakulam",15,1,4,2020-04-01
673301,"KL","kozhikode",6,0,0,2020-04-01
682313,"KL","ernakulam",15,1,4,2020-04-01
678762,"KL","palakkad",5,0,0,2020-04-01
682022,"KL","ernakulam",15,1,4,2020-04-01
678009,"KL","palakkad",5,0,0,2020-04-01
688013,"KL","alappuzha",1,0,1,2020-04-01
682507,"KL","ernakulam",15,1,4,2020-04-01
682029,"KL","ernakulam",15,1,4,2020-04-01
688561,"KL","alappuzha",1,0,1,2020-04-01
673305,"KL","kozhikode",6,0,0,2020-04-01
689505,"KL","alappuzha",1,0,1,2020-04-01
679516,"KL","palakkad",5,0,0,2020-04-01
678555,"KL","palakkad",5,0,0,2020-04-01
688522,"KL","alappuzha",1,0,1,2020-04-01
678705,"KL","palakkad",5,0,0,2020-04-01
682040,"KL","ernakulam",15,1,4,2020-04-01
683561,"KL","ernakulam",15,1,4,2020-04-01
678545,"KL","palakkad",5,0,0,2020-04-01
673317,"KL","kozhikode",6,0,0,2020-04-01
682301,"KL","ernakulam",15,1,4,2020-04-01
683563,"KL","ernakulam",15,1,4,2020-04-01
683585,"KL","ernakulam",15,1,4,2020-04-01
670009,"KL","kannur",41,0,4,2020-04-01
682007,"KL","ernakulam",15,1,4,2020-04-01
690504,"KL","alappuzha",1,0,1,2020-04-01
673101,"KL","kozhikode",6,0,0,2020-04-01
678007,"KL","palakkad",5,0,0,2020-04-01
673601,"KL","kozhikode",6,0,0,2020-04-01
673580,"KL","kozhikode",6,0,0,2020-04-01
678532,"KL","palakkad",5,0,0,2020-04-01
673541,"KL","kozhikode",6,0,0,2020-04-01
682011,"KL","ernakulam",15,1,4,2020-04-01
682027,"KL","ernakulam",15,1,4,2020-04-01
683110,"KL","ernakulam",15,1,4,2020-04-01
682312,"KL","ernakulam",15,1,4,2020-04-01
682030,"KL","ernakulam",15,1,4,2020-04-01
682034,"KL","ernakulam",15,1,4,2020-04-01
682033,"KL","ernakulam",15,1,4,2020-04-01
683513,"KL","ernakulam",15,1,4,2020-04-01
673573,"KL","kozhikode",6,0,0,2020-04-01
682037,"KL","ernakulam",15,1,4,2020-04-01
682013,"KL","ernakulam",15,1,4,2020-04-01
673528,"KL","kozhikode",6,0,0,2020-04-01
682035,"KL","ernakulam",15,1,4,2020-04-01
686670,"KL","ernakulam",15,1,4,2020-04-01
682039,"KL","ernakulam",15,1,4,2020-04-01
682505,"KL","ernakulam",15,1,4,2020-04-01
682031,"KL","ernakulam",15,1,4,2020-04-01
673002,"KL","kozhikode",6,0,0,2020-04-01
688011,"KL","alappuzha",1,0,1,2020-04-01
673315,"KL","kozhikode",6,0,0,2020-04-01
673571,"KL","kozhikode",6,0,0,2020-04-01
683578,"KL","ernakulam",15,1,4,2020-04-01
682009,"KL","ernakulam",15,1,4,2020-04-01
683556,"KL","ernakulam",15,1,4,2020-04-01
682016,"KL","ernakulam",15,1,4,2020-04-01
682509,"KL","ernakulam",15,1,4,2020-04-01
682036,"KL","ernakulam",15,1,4,2020-04-01
682002,"KL","ernakulam",15,1,4,2020-04-01
682307,"KL","ernakulam",15,1,4,2020-04-01
683542,"KL","ernakulam",15,1,4,2020-04-01
682019,"KL","ernakulam",15,1,4,2020-04-01
683503,"KL","ernakulam",15,1,4,2020-04-01
670012,"KL","kannur",41,0,4,2020-04-01
670561,"KL","kannur",41,0,4,2020-04-01
679309,"KL","palakkad",5,0,0,2020-04-01
683573,"KL","ernakulam",15,1,4,2020-04-01
682020,"KL","ernakulam",15,1,4,2020-04-01
683579,"KL","ernakulam",15,1,4,2020-04-01
683544,"KL","ernakulam",15,1,4,2020-04-01
678596,"KL","palakkad",5,0,0,2020-04-01
678582,"KL","palakkad",5,0,0,2020-04-01
679336,"KL","palakkad",5,0,0,2020-04-01
678641,"KL","palakkad",5,0,0,2020-04-01
679515,"KL","palakkad",5,0,0,2020-04-01
678010,"KL","palakkad",5,0,0,2020-04-01
678554,"KL","palakkad",5,0,0,2020-04-01
678684,"KL","palakkad",5,0,0,2020-04-01
679335,"KL","palakkad",5,0,0,2020-04-01
678613,"KL","palakkad",5,0,0,2020-04-01
686560,"KL","kottayam",1,0,2,2020-04-01
673661,"KL","kozhikode",6,0,0,2020-04-01
673508,"KL","kozhikode",6,0,0,2020-04-01
688006,"KL","alappuzha",1,0,1,2020-04-01
688534,"KL","alappuzha",1,0,1,2020-04-01
690572,"KL","alappuzha",1,0,1,2020-04-01
690108,"KL","alappuzha",1,0,1,2020-04-01
689511,"KL","alappuzha",1,0,1,2020-04-01
670593,"KL","kannur",41,0,4,2020-04-01
673507,"KL","kozhikode",6,0,0,2020-04-01
670706,"KL","kannur",41,0,4,2020-04-01
670671,"KL","kannur",41,0,4,2020-04-01
670309,"KL","kannur",41,0,4,2020-04-01
686693,"KL","ernakulam",15,1,4,2020-04-01
686691,"KL","ernakulam",15,1,4,2020-04-01
682024,"KL","ernakulam",15,1,4,2020-04-01
686681,"KL","ernakulam",15,1,4,2020-04-01
682018,"KL","ernakulam",15,1,4,2020-04-01
682503,"KL","ernakulam",15,1,4,2020-04-01
676303,"KL","malappuram",10,0,0,2020-04-01
676505,"KL","malappuram",10,0,0,2020-04-01
673639,"KL","malappuram",10,0,0,2020-04-01
676502,"KL","malappuram",10,0,0,2020-04-01
676517,"KL","malappuram",10,0,0,2020-04-01
679583,"KL","malappuram",10,0,0,2020-04-01
683101,"KL","ernakulam",15,1,4,2020-04-01
683511,"KL","ernakulam",15,1,4,2020-04-01
683547,"KL","ernakulam",15,1,4,2020-04-01
683562,"KL","ernakulam",15,1,4,2020-04-01
682309,"KL","ernakulam",15,1,4,2020-04-01
683589,"KL","ernakulam",15,1,4,2020-04-01
683111,"KL","ernakulam",15,1,4,2020-04-01
682302,"KL","ernakulam",15,1,4,2020-04-01
683572,"KL","ernakulam",15,1,4,2020-04-01
678633,"KL","palakkad",5,0,0,2020-04-01
670301,"KL","kannur",41,0,4,2020-04-01
670310,"KL","kannur",41,0,4,2020-04-01
670675,"KL","kannur",41,0,4,2020-04-01
670511,"KL","kannur",41,0,4,2020-04-01
670705,"KL","kannur",41,0,4,2020-04-01
670502,"KL","kannur",41,0,4,2020-04-01
670101,"KL","kannur",41,0,4,2020-04-01
670672,"KL","kannur",41,0,4,2020-04-01
673616,"KL","kozhikode",6,0,0,2020-04-01
673103,"KL","kozhikode",6,0,0,2020-04-01
673513,"KL","kozhikode",6,0,0,2020-04-01
673524,"KL","kozhikode",6,0,0,2020-04-01
673018,"KL","kozhikode",6,0,0,2020-04-01
678508,"KL","palakkad",5,0,0,2020-04-01
670701,"KL","kannur",41,0,4,2020-04-01
678574,"KL","palakkad",5,0,0,2020-04-01
678001,"KL","palakkad",5,0,0,2020-04-01
678005,"KL","palakkad",5,0,0,2020-04-01
676317,"KL","malappuram",10,0,0,2020-04-01
676507,"KL","malappuram",10,0,0,2020-04-01
673640,"KL","malappuram",10,0,0,2020-04-01
676519,"KL","malappuram",10,0,0,2020-04-01
679582,"KL","malappuram",10,0,0,2020-04-01
673633,"KL","malappuram",10,0,0,2020-04-01
686667,"KL","ernakulam",15,1,4,2020-04-01
683574,"KL","ernakulam",15,1,4,2020-04-01
670641,"KL","kannur",41,0,4,2020-04-01
673313,"KL","kannur",41,0,4,2020-04-01
686668,"KL","ernakulam",15,1,4,2020-04-01
682041,"KL","ernakulam",15,1,4,2020-04-01
679573,"KL","malappuram",10,0,0,2020-04-01
670650,"KL","kannur",41,0,4,2020-04-01
670014,"KL","kannur",41,0,4,2020-04-01
679123,"KL","palakkad",5,0,0,2020-04-01
678505,"KL","palakkad",5,0,0,2020-04-01
670010,"KL","kannur",41,0,4,2020-04-01
670595,"KL","kannur",41,0,4,2020-04-01
673312,"KL","kannur",41,0,4,2020-04-01
670504,"KL","kannur",41,0,4,2020-04-01
682315,"KL","ernakulam",15,1,4,2020-04-01
682008,"KL","ernakulam",15,1,4,2020-04-01
686673,"KL","ernakulam",15,1,4,2020-04-01
682511,"KL","ernakulam",15,1,4,2020-04-01
683581,"KL","ernakulam",15,1,4,2020-04-01
683516,"KL","ernakulam",15,1,4,2020-04-01
682006,"KL","ernakulam",15,1,4,2020-04-01
683594,"KL","ernakulam",15,1,4,2020-04-01
682017,"KL","ernakulam",15,1,4,2020-04-01
670602,"KL","kannur",41,0,4,2020-04-01
670613,"KL","kannur",41,0,4,2020-04-01
670562,"KL","kannur",41,0,4,2020-04-01
670632,"KL","kannur",41,0,4,2020-04-01
670651,"KL","kannur",41,0,4,2020-04-01
678612,"KL","palakkad",5,0,0,2020-04-01
679304,"KL","palakkad",5,0,0,2020-04-01
678624,"KL","palakkad",5,0,0,2020-04-01
678597,"KL","palakkad",5,0,0,2020-04-01
679551,"KL","palakkad",5,0,0,2020-04-01
679506,"KL","palakkad",5,0,0,2020-04-01
678581,"KL","palakkad",5,0,0,2020-04-01
679535,"KL","palakkad",5,0,0,2020-04-01
678553,"KL","palakkad",5,0,0,2020-04-01
679505,"KL","palakkad",5,0,0,2020-04-01
689506,"KL","alappuzha",1,0,1,2020-04-01
678601,"KL","palakkad",5,0,0,2020-04-01
678611,"KL","palakkad",5,0,0,2020-04-01
679553,"KL","palakkad",5,0,0,2020-04-01
678541,"KL","palakkad",5,0,0,2020-04-01
679534,"KL","palakkad",5,0,0,2020-04-01
679301,"KL","palakkad",5,0,0,2020-04-01
683575,"KL","ernakulam",15,1,4,2020-04-01
683105,"KL","ernakulam",15,1,4,2020-04-01
682308,"KL","ernakulam",15,1,4,2020-04-01
670302,"KL","kannur",41,0,4,2020-04-01
683112,"KL","ernakulam",15,1,4,2020-04-01
678571,"KL","palakkad",5,0,0,2020-04-01
678002,"KL","palakkad",5,0,0,2020-04-01
679503,"KL","palakkad",5,0,0,2020-04-01
678722,"KL","palakkad",5,0,0,2020-04-01
670704,"KL","kannur",41,0,4,2020-04-01
670571,"KL","kannur",41,0,4,2020-04-01
678593,"KL","palakkad",5,0,0,2020-04-01
678573,"KL","palakkad",5,0,0,2020-04-01
678102,"KL","palakkad",5,0,0,2020-04-01
678732,"KL","palakkad",5,0,0,2020-04-01
678104,"KL","palakkad",5,0,0,2020-04-01
678557,"KL","palakkad",5,0,0,2020-04-01
679554,"KL","palakkad",5,0,0,2020-04-01
678703,"KL","palakkad",5,0,0,2020-04-01
679307,"KL","palakkad",5,0,0,2020-04-01
679514,"KL","palakkad",5,0,0,2020-04-01
678501,"KL","palakkad",5,0,0,2020-04-01
678688,"KL","palakkad",5,0,0,2020-04-01
679523,"KL","palakkad",5,0,0,2020-04-01
679302,"KL","palakkad",5,0,0,2020-04-01
688533,"KL","alappuzha",1,0,1,2020-04-01
689624,"KL","alappuzha",1,0,1,2020-04-01
690571,"KL","alappuzha",1,0,1,2020-04-01
688539,"KL","alappuzha",1,0,1,2020-04-01
688007,"KL","alappuzha",1,0,1,2020-04-01
688502,"KL","alappuzha",1,0,1,2020-04-01
690532,"KL","alappuzha",1,0,1,2020-04-01
689504,"KL","alappuzha",1,0,1,2020-04-01
688002,"KL","alappuzha",1,0,1,2020-04-01
690508,"KL","alappuzha",1,0,1,2020-04-01
688503,"KL","alappuzha",1,0,1,2020-04-01
688521,"KL","alappuzha",1,0,1,2020-04-01
688537,"KL","alappuzha",1,0,1,2020-04-01
689521,"KL","alappuzha",1,0,1,2020-04-01
688501,"KL","alappuzha",1,0,1,2020-04-01
689590,"KL","alappuzha",1,0,1,2020-04-01
679306,"KL","palakkad",5,0,0,2020-04-01
676503,"KL","malappuram",10,0,0,2020-04-01
678543,"KL","palakkad",5,0,0,2020-04-01
670642,"KL","kannur",41,0,4,2020-04-01
670693,"KL","kannur",41,0,4,2020-04-01
670661,"KL","kannur",41,0,4,2020-04-01
670353,"KL","kannur",41,0,4,2020-04-01
670594,"KL","kannur",41,0,4,2020-04-01
670004,"KL","kannur",41,0,4,2020-04-01
670013,"KL","kannur",41,0,4,2020-04-01
670003,"KL","kannur",41,0,4,2020-04-01
670001,"KL","kannur",41,0,4,2020-04-01
673316,"KL","kannur",41,0,4,2020-04-01
670604,"KL","kannur",41,0,4,2020-04-01
670334,"KL","kannur",41,0,4,2020-04-01
670611,"KL","kannur",41,0,4,2020-04-01
670007,"KL","kannur",41,0,4,2020-04-01
670591,"KL","kannur",41,0,4,2020-04-01
682305,"KL","ernakulam",15,1,4,2020-04-01
682001,"KL","ernakulam",15,1,4,2020-04-01
686663,"KL","ernakulam",15,1,4,2020-04-01
683520,"KL","ernakulam",15,1,4,2020-04-01
683576,"KL","ernakulam",15,1,4,2020-04-01
688527,"KL","alappuzha",1,0,1,2020-04-01
682004,"KL","ernakulam",15,1,4,2020-04-01
682025,"KL","ernakulam",15,1,4,2020-04-01
686669,"KL","ernakulam",15,1,4,2020-04-01
682504,"KL","ernakulam",15,1,4,2020-04-01
683501,"KL","ernakulam",15,1,4,2020-04-01
683104,"KL","ernakulam",15,1,4,2020-04-01
682314,"KL","ernakulam",15,1,4,2020-04-01
682304,"KL","ernakulam",15,1,4,2020-04-01
682042,"KL","ernakulam",15,1,4,2020-04-01
682306,"KL","ernakulam",15,1,4,2020-04-01
670011,"KL","kannur",41,0,4,2020-04-01
670005,"KL","kannur",41,0,4,2020-04-01
686582,"KL","kottayam",1,0,2,2020-04-01
686104,"KL","kottayam",1,0,2,2020-04-01
670105,"KL","kannur",41,0,4,2020-04-01
670581,"KL","kannur",41,0,4,2020-04-01
670649,"KL","kannur",41,0,4,2020-04-01
673311,"KL","kannur",41,0,4,2020-04-01
676509,"KL","malappuram",10,0,0,2020-04-01
679578,"KL","malappuram",10,0,0,2020-04-01
686144,"KL","kottayam",1,0,2,2020-04-01
686535,"KL","kottayam",1,0,2,2020-04-01
686652,"KL","kottayam",1,0,2,2020-04-01
686141,"KL","kottayam",1,0,2,2020-04-01
686515,"KL","kottayam",1,0,2,2020-04-01
686651,"KL","kottayam",1,0,2,2020-04-01
686580,"KL","kottayam",1,0,2,2020-04-01
686637,"KL","kottayam",1,0,2,2020-04-01
686576,"KL","kottayam",1,0,2,2020-04-01
686509,"KL","kottayam",1,0,2,2020-04-01
686007,"KL","kottayam",1,0,2,2020-04-01
686577,"KL","kottayam",1,0,2,2020-04-01
686503,"KL","kottayam",1,0,2,2020-04-01
686143,"KL","kottayam",1,0,2,2020-04-01
680562,"KL","thrissur",6,0,2,2020-04-01
680733,"KL","thrissur",6,0,2,2020-04-01
680666,"KL","thrissur",6,0,2,2020-04-01
680308,"KL","thrissur",6,0,2,2020-04-01
680304,"KL","thrissur",6,0,2,2020-04-01
680505,"KL","thrissur",6,0,2,2020-04-01
680021,"KL","thrissur",6,0,2,2020-04-01
680722,"KL","thrissur",6,0,2,2020-04-01
680513,"KL","thrissur",6,0,2,2020-04-01
680028,"KL","thrissur",6,0,2,2020-04-01
680656,"KL","thrissur",6,0,2,2020-04-01
680311,"KL","thrissur",6,0,2,2020-04-01
680103,"KL","thrissur",6,0,2,2020-04-01
680687,"KL","thrissur",6,0,2,2020-04-01
680667,"KL","thrissur",6,0,2,2020-04-01
680122,"KL","thrissur",6,0,2,2020-04-01
680571,"KL","thrissur",6,0,2,2020-04-01
680570,"KL","thrissur",6,0,2,2020-04-01
680302,"KL","thrissur",6,0,2,2020-04-01
680668,"KL","thrissur",6,0,2,2020-04-01
680612,"KL","thrissur",6,0,2,2020-04-01
673503,"KL","kozhikode",6,0,0,2020-04-01
679313,"KL","palakkad",5,0,0,2020-04-01
678731,"KL","palakkad",5,0,0,2020-04-01
670141,"KL","kannur",41,0,4,2020-04-01
670601,"KL","kannur",41,0,4,2020-04-01
679504,"KL","palakkad",5,0,0,2020-04-01
673106,"KL","kozhikode",6,0,0,2020-04-01
673302,"KL","kozhikode",6,0,0,2020-04-01
673517,"KL","kozhikode",6,0,0,2020-04-01
673328,"KL","kozhikode",6,0,0,2020-04-01
678642,"KL","palakkad",5,0,0,2020-04-01
678004,"KL","palakkad",5,0,0,2020-04-01
678651,"KL","palakkad",5,0,0,2020-04-01
678008,"KL","palakkad",5,0,0,2020-04-01
678014,"KL","palakkad",5,0,0,2020-04-01
678595,"KL","palakkad",5,0,0,2020-04-01
678631,"KL","palakkad",5,0,0,2020-04-01
679552,"KL","palakkad",5,0,0,2020-04-01
678598,"KL","palakkad",5,0,0,2020-04-01
679103,"KL","palakkad",5,0,0,2020-04-01
678592,"KL","palakkad",5,0,0,2020-04-01
678531,"KL","palakkad",5,0,0,2020-04-01
678682,"KL","palakkad",5,0,0,2020-04-01
679533,"KL","palakkad",5,0,0,2020-04-01
678556,"KL","palakkad",5,0,0,2020-04-01
683519,"KL","ernakulam",15,1,4,2020-04-01
682311,"KL","ernakulam",15,1,4,2020-04-01
686664,"KL","ernakulam",15,1,4,2020-04-01
682506,"KL","ernakulam",15,1,4,2020-04-01
686692,"KL","ernakulam",15,1,4,2020-04-01
682310,"KL","ernakulam",15,1,4,2020-04-01
682303,"KL","ernakulam",15,1,4,2020-04-01
670633,"KL","kannur",41,0,4,2020-04-01
670103,"KL","kannur",41,0,4,2020-04-01
670521,"KL","kannur",41,0,4,2020-04-01
670325,"KL","kannur",41,0,4,2020-04-01
670358,"KL","kannur",41,0,4,2020-04-01
670582,"KL","kannur",41,0,4,2020-04-01
670307,"KL","kannur",41,0,4,2020-04-01
670104,"KL","kannur",41,0,4,2020-04-01
670673,"KL","kannur",41,0,4,2020-04-01
673614,"KL","kozhikode",6,0,0,2020-04-01
673604,"KL","kozhikode",6,0,0,2020-04-01
673307,"KL","kozhikode",6,0,0,2020-04-01
673506,"KL","kozhikode",6,0,0,2020-04-01
673304,"KL","kozhikode",6,0,0,2020-04-01
676523,"KL","malappuram",10,0,0,2020-04-01
673635,"KL","malappuram",10,0,0,2020-04-01
676506,"KL","malappuram",10,0,0,2020-04-01
676123,"KL","malappuram",10,0,0,2020-04-01
679332,"KL","malappuram",10,0,0,2020-04-01
679585,"KL","malappuram",10,0,0,2020-04-01
673632,"KL","malappuram",10,0,0,2020-04-01
673314,"KL","malappuram",10,0,0,2020-04-01
676101,"KL","malappuram",10,0,0,2020-04-01
679576,"KL","malappuram",10,0,0,2020-04-01
676122,"KL","malappuram",10,0,0,2020-04-01
679577,"KL","malappuram",10,0,0,2020-04-01
676305,"KL","malappuram",10,0,0,2020-04-01
676104,"KL","malappuram",10,0,0,2020-04-01
670592,"KL","kannur",41,0,4,2020-04-01
670304,"KL","kannur",41,0,4,2020-04-01
670002,"KL","kannur",41,0,4,2020-04-01
670008,"KL","kannur",41,0,4,2020-04-01
670643,"KL","kannur",41,0,4,2020-04-01
682012,"KL","ernakulam",15,1,4,2020-04-01
670703,"KL","kannur",41,0,4,2020-04-01
670303,"KL","kannur",41,0,4,2020-04-01
670306,"KL","kannur",41,0,4,2020-04-01
670741,"KL","kannur",41,0,4,2020-04-01
670676,"KL","kannur",41,0,4,2020-04-01
670691,"KL","kannur",41,0,4,2020-04-01
670102,"KL","kannur",41,0,4,2020-04-01
670612,"KL","kannur",41,0,4,2020-04-01
670327,"KL","kannur",41,0,4,2020-04-01
670142,"KL","kannur",41,0,4,2020-04-01
689698,"KL","pathanamthitta",5,0,7,2020-04-01
695317,"KL","thiruvananthapuram",7,1,2,2020-04-01
695035,"KL","thiruvananthapuram",7,1,2,2020-04-01
695572,"KL","thiruvananthapuram",7,1,2,2020-04-01
686508,"KL","kottayam",1,0,2,2020-04-01
686011,"KL","kottayam",1,0,2,2020-04-01
686102,"KL","kottayam",1,0,2,2020-04-01
686630,"KL","kottayam",1,0,2,2020-04-01
686587,"KL","kottayam",1,0,2,2020-04-01
686544,"KL","kottayam",1,0,2,2020-04-01
695318,"KL","thiruvananthapuram",7,1,2,2020-04-01
695524,"KL","thiruvananthapuram",7,1,2,2020-04-01
695307,"KL","thiruvananthapuram",7,1,2,2020-04-01
695573,"KL","thiruvananthapuram",7,1,2,2020-04-01
695512,"KL","thiruvananthapuram",7,1,2,2020-04-01
690536,"KL","kollam",3,0,0,2020-04-01
691505,"KL","kollam",3,0,0,2020-04-01
691521,"KL","kollam",3,0,0,2020-04-01
691001,"KL","kollam",3,0,0,2020-04-01
691532,"KL","kollam",3,0,0,2020-04-01
690561,"KL","kollam",3,0,0,2020-04-01
691014,"KL","kollam",3,0,0,2020-04-01
691516,"KL","kollam",3,0,0,2020-04-01
690540,"KL","kollam",3,0,0,2020-04-01
691512,"KL","kollam",3,0,0,2020-04-01
690542,"KL","kollam",3,0,0,2020-04-01
691311,"KL","kollam",3,0,0,2020-04-01
691309,"KL","kollam",3,0,0,2020-04-01
690574,"KL","kollam",3,0,0,2020-04-01
691308,"KL","kollam",3,0,0,2020-04-01
691559,"KL","kollam",3,0,0,2020-04-01
691333,"KL","kollam",3,0,0,2020-04-01
690538,"KL","kollam",3,0,0,2020-04-01
691021,"KL","kollam",3,0,0,2020-04-01
691319,"KL","kollam",3,0,0,2020-04-01
691008,"KL","kollam",3,0,0,2020-04-01
691566,"KL","kollam",3,0,0,2020-04-01
691002,"KL","kollam",3,0,0,2020-04-01
690521,"KL","kollam",3,0,0,2020-04-01
691541,"KL","kollam",3,0,0,2020-04-01
691506,"KL","kollam",3,0,0,2020-04-01
691302,"KL","kollam",3,0,0,2020-04-01
685620,"KL","idukki",4,0,1,2020-04-01
685585,"KL","idukki",4,0,1,2020-04-01
685508,"KL","idukki",4,0,1,2020-04-01
685511,"KL","idukki",4,0,1,2020-04-01
685515,"KL","idukki",4,0,1,2020-04-01
685604,"KL","idukki",4,0,1,2020-04-01
685591,"KL","idukki",4,0,1,2020-04-01
685562,"KL","idukki",4,0,1,2020-04-01
685552,"KL","idukki",4,0,1,2020-04-01
685533,"KL","idukki",4,0,1,2020-04-01
685582,"KL","idukki",4,0,1,2020-04-01
685613,"KL","idukki",4,0,1,2020-04-01
685563,"KL","idukki",4,0,1,2020-04-01
673633,"KL","kozhikode",6,0,0,2020-04-01
673620,"KL","kozhikode",6,0,0,2020-04-01
673020,"KL","kozhikode",6,0,0,2020-04-01
673105,"KL","kozhikode",6,0,0,2020-04-01
673017,"KL","kozhikode",6,0,0,2020-04-01
673003,"KL","kozhikode",6,0,0,2020-04-01
673572,"KL","kozhikode",6,0,0,2020-04-01
673527,"KL","kozhikode",6,0,0,2020-04-01
673586,"KL","kozhikode",6,0,0,2020-04-01
673104,"KL","kozhikode",6,0,0,2020-04-01
673306,"KL","kozhikode",6,0,0,2020-04-01
673029,"KL","kozhikode",6,0,0,2020-04-01
673027,"KL","kozhikode",6,0,0,2020-04-01
673015,"KL","kozhikode",6,0,0,2020-04-01
683541,"KL","ernakulam",15,1,4,2020-04-01
676301,"KL","malappuram",10,0,0,2020-04-01
676312,"KL","malappuram",10,0,0,2020-04-01
679357,"KL","malappuram",10,0,0,2020-04-01
679339,"KL","malappuram",10,0,0,2020-04-01
679338,"KL","malappuram",10,0,0,2020-04-01
676109,"KL","malappuram",10,0,0,2020-04-01
685616,"KL","idukki",4,0,1,2020-04-01
685609,"KL","idukki",4,0,1,2020-04-01
685619,"KL","idukki",4,0,1,2020-04-01
685571,"KL","idukki",4,0,1,2020-04-01
685554,"KL","idukki",4,0,1,2020-04-01
685553,"KL","idukki",4,0,1,2020-04-01
685587,"KL","idukki",4,0,1,2020-04-01
685615,"KL","idukki",4,0,1,2020-04-01
685607,"KL","idukki",4,0,1,2020-04-01
685608,"KL","idukki",4,0,1,2020-04-01
685589,"KL","idukki",4,0,1,2020-04-01
685605,"KL","idukki",4,0,1,2020-04-01
685531,"KL","idukki",4,0,1,2020-04-01
685514,"KL","idukki",4,0,1,2020-04-01
685584,"KL","idukki",4,0,1,2020-04-01
673570,"KL","kozhikode",6,0,0,2020-04-01
673529,"KL","kozhikode",6,0,0,2020-04-01
673505,"KL","kozhikode",6,0,0,2020-04-01
673007,"KL","kozhikode",6,0,0,2020-04-01
673010,"KL","kozhikode",6,0,0,2020-04-01
673006,"KL","kozhikode",6,0,0,2020-04-01
673005,"KL","kozhikode",6,0,0,2020-04-01
673631,"KL","kozhikode",6,0,0,2020-04-01
673611,"KL","kozhikode",6,0,0,2020-04-01
673526,"KL","kozhikode",6,0,0,2020-04-01
673615,"KL","kozhikode",6,0,0,2020-04-01
