"State","Pincode","District","Hospitalized","Deaths","Recovered","S_Hospitalized","S_Deaths","S_Recovered","C_Hospitalized","C_Deaths","C_Recovered"
"RJ",303110,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",301410,"Alwar",1,0,0,96,0,3,1179,14,40
"RJ",303120,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",302012,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",342005,"Jodhpur",15,0,0,96,0,3,1179,14,40
"RJ",301416,"Alwar",1,0,0,96,0,3,1179,14,40
"RJ",342012,"Jodhpur",15,0,0,96,0,3,1179,14,40
"RJ",303305,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",302015,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",303805,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",303007,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",303507,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",342802,"Jodhpur",15,0,0,96,0,3,1179,14,40
"RJ",302040,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",301413,"Alwar",1,0,0,96,0,3,1179,14,40
"RJ",304503,"Tonk",4,0,0,96,0,3,1179,14,40
"RJ",303712,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",301030,"Alwar",1,0,0,96,0,3,1179,14,40
"RJ",304504,"Tonk",4,0,0,96,0,3,1179,14,40
"RJ",302037,"Jaipur",39,0,3,96,0,3,1179,14,40
"RJ",304022,"Tonk",4,0,0,96,0,3,1179,14,40
"RJ",303338,"Jaipur",39,0,3,96,0,3,1179,14,40
"TN",614701,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",631006,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",614201,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",631051,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",614206,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",625102,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",632202,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",625702,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",613001,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613205,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614301,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",625503,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",621213,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",614901,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",639112,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",625122,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625205,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",613504,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",636403,"Salem",6,0,0,200,1,1,1179,14,40
"TN",625532,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",612104,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",609802,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613104,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613105,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",632509,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",625214,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",639101,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",612804,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",631003,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",612001,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",625016,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",636119,"Salem",6,0,0,200,1,1,1179,14,40
"TN",621651,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",635601,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",613009,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",631002,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632508,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",625707,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625527,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",614210,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613102,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",625234,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",614615,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",635754,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",613004,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",632057,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",624616,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",632504,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",604407,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",613006,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",620004,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",625011,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",636201,"Salem",6,0,0,200,1,1,1179,14,40
"TN",625005,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",614204,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",621004,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",632101,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",614203,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",620011,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",613303,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",624601,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",621208,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",613602,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614626,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",620009,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",632506,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632515,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",625015,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625101,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",621214,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621012,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621215,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",636013,"Salem",6,0,0,200,1,1,1179,14,40
"TN",614211,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612501,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",636122,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636103,"Salem",6,0,0,200,1,1,1179,14,40
"TN",600020,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600090,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600026,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600014,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600094,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",632209,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",614401,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",635853,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",612402,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",625602,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625533,"Theni",20,0,0,200,1,1,1179,14,40
"TN",632204,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",631005,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",636003,"Salem",6,0,0,200,1,1,1179,14,40
"TN",621202,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",635851,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",612502,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",635702,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",612106,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",635813,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",624303,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",636601,"Salem",6,0,0,200,1,1,1179,14,40
"TN",600003,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",614402,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",637210,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",625519,"Theni",20,0,0,200,1,1,1179,14,40
"TN",612201,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614723,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",609804,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",600007,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",624621,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",632518,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632516,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",635815,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",600024,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",621209,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",624701,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",620007,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",624612,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",632517,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",600011,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600039,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600042,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",614019,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",636402,"Salem",6,0,0,200,1,1,1179,14,40
"TN",600084,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600033,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",632514,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",600031,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",635854,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",636016,"Salem",6,0,0,200,1,1,1179,14,40
"TN",613403,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612503,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",624620,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624710,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624210,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624201,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",625104,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625012,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",632604,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632601,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",636142,"Salem",6,0,0,200,1,1,1179,14,40
"TN",624702,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",621112,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",636906,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637002,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",621703,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621312,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621302,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620001,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",636351,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637502,"Salem",6,0,0,200,1,1,1179,14,40
"TN",632520,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",612101,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",632319,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",636138,"Salem",6,0,0,200,1,1,1179,14,40
"TN",614614,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",632404,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",620024,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",613204,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",600032,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",621601,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",613003,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",636401,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636001,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636455,"Salem",6,0,0,200,1,1,1179,14,40
"TN",625004,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",636106,"Salem",6,0,0,200,1,1,1179,14,40
"TN",624101,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",637304,"Salem",6,0,0,200,1,1,1179,14,40
"TN",625516,"Theni",20,0,0,200,1,1,1179,14,40
"TN",613601,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",626114,"Virudhunagar",1,0,0,200,1,1,1179,14,40
"TN",626002,"Virudhunagar",1,0,0,200,1,1,1179,14,40
"TN",626126,"Virudhunagar",1,0,0,200,1,1,1179,14,40
"TN",635801,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",625203,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625513,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625604,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625526,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625582,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625520,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625579,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625515,"Theni",20,0,0,200,1,1,1179,14,40
"TN",626123,"Virudhunagar",1,0,0,200,1,1,1179,14,40
"TN",600036,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600025,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600041,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",632603,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",600021,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",613203,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612102,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613007,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614202,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612105,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613501,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612202,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",625530,"Theni",20,0,0,200,1,1,1179,14,40
"TN",614302,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",600017,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",632512,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",635652,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632312,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",635751,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",600002,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",635811,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",624001,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",636115,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637101,"Salem",6,0,0,200,1,1,1179,14,40
"TN",621308,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",624202,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",637401,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",638183,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",621218,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",637410,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",636202,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",636142,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",637207,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",637404,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",639203,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624401,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624617,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624306,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624212,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",637302,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",624220,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",631004,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",631101,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",635901,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632602,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",635805,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632403,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",612703,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614601,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614623,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",635653,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632001,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",612302,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",632401,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",600101,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",614017,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612605,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612103,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613503,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614628,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614303,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613005,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",624703,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",636406,"Salem",6,0,0,200,1,1,1179,14,40
"TN",624002,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",613502,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612504,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613202,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",636309,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636458,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636011,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636453,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636306,"Salem",6,0,0,200,1,1,1179,14,40
"TN",614015,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612602,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",636005,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636354,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637504,"Salem",6,0,0,200,1,1,1179,14,40
"TN",621211,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",612702,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",621314,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",612002,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613401,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614902,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",621001,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",612802,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",620018,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621315,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620002,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",614208,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613103,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614905,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",635802,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",613201,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",624708,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",620006,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620013,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",625524,"Theni",20,0,0,200,1,1,1179,14,40
"TN",620010,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620019,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621311,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620015,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",614612,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",621110,"Salem",6,0,0,200,1,1,1179,14,40
"TN",614602,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",625517,"Theni",20,0,0,200,1,1,1179,14,40
"TN",626201,"Virudhunagar",1,0,0,200,1,1,1179,14,40
"TN",632006,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632002,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632058,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",631151,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",600008,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600022,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600023,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",600001,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",625701,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625003,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625107,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625023,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625014,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625018,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",625534,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625528,"Theni",20,0,0,200,1,1,1179,14,40
"TN",625512,"Theni",20,0,0,200,1,1,1179,14,40
"TN",600004,"Chennai",28,0,1,200,1,1,1179,14,40
"TN",639115,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",632510,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632008,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",632405,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",635810,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",614903,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",631001,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",637501,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637104,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636117,"Salem",6,0,0,200,1,1,1179,14,40
"TN",635809,"Vellore",2,0,0,200,1,1,1179,14,40
"TN",637410,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637103,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636002,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637407,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636457,"Salem",6,0,0,200,1,1,1179,14,40
"TN",625706,"Madurai",14,1,0,200,1,1,1179,14,40
"TN",621207,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",624619,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624402,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",637204,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",637407,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",637203,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",621101,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620025,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621011,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620012,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620020,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",627951,"Tirunelveli",29,0,0,200,1,1,1179,14,40
"TN",627351,"Tirunelveli",29,0,0,200,1,1,1179,14,40
"TN",637014,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",637215,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",636602,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636014,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636202,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637213,"Namakkal",18,0,0,200,1,1,1179,14,40
"TN",636121,"Salem",6,0,0,200,1,1,1179,14,40
"TN",624307,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",624208,"Dindigul",17,0,0,200,1,1,1179,14,40
"TN",636007,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636452,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636030,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636304,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636104,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636015,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636503,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637105,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636305,"Salem",6,0,0,200,1,1,1179,14,40
"TN",612401,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",636112,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636113,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637107,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636109,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636203,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636111,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636114,"Salem",6,0,0,200,1,1,1179,14,40
"TN",636012,"Salem",6,0,0,200,1,1,1179,14,40
"TN",637303,"Salem",6,0,0,200,1,1,1179,14,40
"TN",621007,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621205,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",626135,"Virudhunagar",1,0,0,200,1,1,1179,14,40
"TN",620022,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",620023,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621105,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",614205,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612603,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",609807,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614802,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613101,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",621706,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621305,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",612301,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614803,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613002,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614904,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",620026,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",614804,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",642004,"Coimbatore",33,0,0,200,1,1,1179,14,40
"TN",641031,"Coimbatore",33,0,0,200,1,1,1179,14,40
"TN",641113,"Coimbatore",33,0,0,200,1,1,1179,14,40
"TN",612204,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",613008,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614613,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",612303,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",614625,"Thanjavur",1,0,0,200,1,1,1179,14,40
"TN",620017,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621005,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621210,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621003,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
"TN",621653,"Tiruchirappalli",1,0,0,200,1,1,1179,14,40
